txn_id,timestamp,sender_bank,receiver_bank,upi_app,amount,status,merchant,city,category
UPI008171,2026-01-23 02:10:00,PNB,Kotak,GPay,42533.7,FAILED,Mandal Group,Proddatur,Food
UPI001124,2026-01-27 07:27:00,PNB,HDFC,AmazonPay,26291.75,PENDING,Sahota Inc,Sonipat,Shopping
UPI008173,2026-01-30 08:29:00,BOB,HDFC,AmazonPay,37749.6,FAILED,"Parsa, Samra and Sidhu",Agra,Transfer
UPI008174,2026-01-13 04:43:00,SBI,SBI,PhonePe,35595.38,SUCCESS,Sandal-Das,Pudukkottai,Food
UPI008175,2026-01-23 00:16:00,Axis,Kotak,PhonePe,16455.38,FAILED,Soman-Mitter,Chennai,Bills
UPI008176,2026-01-07 02:44:00,PNB,HDFC,PhonePe,45197.63,REVERSED,Sengupta Inc,Chennai,Transfer
UPI008177,2026-01-23 18:10:00,Axis,Kotak,BHIM,34173.0,REVERSED,Palla LLC,Kollam,Transfer
UPI008178,2026-01-20 16:22:00,HDFC,BOB,Paytm,14677.37,REVERSED,"Issac, Nair and Deshmukh",Panipat,Transport
UPI008179,2026-01-06 18:21:00,BOB,PNB,BHIM,44550.22,SUCCESS,"Gokhale, Balasubramanian and Badal",Kharagpur,Shopping
UPI008180,2026-01-21 19:25:00,ICICI,Kotak,PhonePe,22889.56,SUCCESS,"Lad, Kohli and Badami",Jammu,Food
UPI008181,2026-01-09 04:10:00,ICICI,ICICI,BHIM,18453.45,FAILED,"Kala, Minhas and Bajaj",Kavali,Bills
UPI008182,2026-01-03 14:16:00,HDFC,BOB,PhonePe,34864.81,FAILED,Bains-Narang,Ballia,Transport
UPI008183,2026-01-21 02:35:00,Kotak,BOB,AmazonPay,25929.9,REVERSED,Chatterjee-Bhavsar,Hospet,Food
UPI008184,2026-01-07 01:22:00,ICICI,PNB,PhonePe,36207.62,SUCCESS,Barad LLC,Thane,Shopping
UPI008185,2026-01-07 14:54:00,HDFC,HDFC,GPay,18044.83,REVERSED,Sharaf Ltd,Pallavaram,Food
UPI008186,2026-01-25 03:49:00,Kotak,BOB,GPay,45092.12,FAILED,Maharaj Ltd,Kakinada,Food
UPI008187,2026-01-13 09:42:00,HDFC,HDFC,Paytm,30703.86,FAILED,Chawla-Mahajan,Nashik,Transfer
UPI008188,2026-01-24 12:33:00,ICICI,BOB,Paytm,41501.61,REVERSED,Bajwa and Sons,Bhiwani,Bills
UPI008189,2026-01-10 13:22:00,PNB,PNB,AmazonPay,-25555.55,PENDING,Thakur-Buch,Bijapur,Transfer
UPI008190,2026-01-11 15:16:00,HDFC,PNB,AmazonPay,34868.01,SUCCESS,Boase-Rana,Ghaziabad,Transfer
UPI008191,2026-01-10 15:58:00,BOB,HDFC,BHIM,12146.63,PENDING,Din Group,Shahjahanpur,Food
UPI008192,2026-01-14 03:40:00,PNB,BOB,BHIM,40118.07,PENDING,Banik-Lall,Nangloi Jat,Transport
UPI008193,2026-01-17 09:40:00,BOB,PNB,BHIM,26913.78,REVERSED,Sahni Group,Dehri,Shopping
UPI008194,2026-01-19 06:16:00,ICICI,ICICI,AmazonPay,18696.0,FAILED,"Ramaswamy, Koshy and Peri",Bhubaneswar,Food
UPI008195,2026-01-12 04:47:00,Kotak,Axis,PhonePe,5859.49,SUCCESS,Sha PLC,Aligarh,Transfer
UPI008196,2026-01-03 19:16:00,HDFC,HDFC,Paytm,45991.06,FAILED,Aurora-Patla,Purnia,Shopping
UPI008197,2026-01-21 10:31:00,HDFC,SBI,Paytm,29502.4,REVERSED,"Ahuja, Chopra and Mukhopadhyay",North Dumdum,Food
UPI006843,2026-01-01 02:26:00,Kotak,HDFC,GPay,35432.18,PENDING,Shroff-Swaminathan,Panipat,Transfer
UPI008199,2026-01-03 03:41:00,Axis,BOB,PhonePe,12348.0,SUCCESS,Khare-Munshi,Maheshtala,Bills
UPI008200,2026-01-11 14:03:00,PNB,BOB,PhonePe,1112.95,FAILED,"Sachar, Ratta and Lad",Karimnagar,Transport
UPI008201,2026-01-14 20:54:00,HDFC,HDFC,BHIM,49527.79,PENDING,"Jha, Mani and Ratta",Mathura,Shopping
UPI008202,2026-01-07 06:11:00,Axis,Axis,Paytm,21491.07,SUCCESS,"Muni, Vala and Goda",Tirupati,Transport
UPI008203,2026-01-15 07:15:00,Kotak,Axis,GPay,19778.42,FAILED,Nagy-Dugal,Bhavnagar,Transport
UPI008204,2026-01-25 11:01:00,BOB,ICICI,GPay,31817.39,REVERSED,"Rau, Garg and Nayak",Kharagpur,Food
UPI008205,2026-01-27 12:06:00,HDFC,Kotak,PhonePe,29430.16,SUCCESS,"Yogi, Kashyap and Vaidya",Raurkela Industrial Township,Shopping
UPI008206,2026-01-21 22:08:00,SBI,PNB,PhonePe,,SUCCESS,Arora-Saha,Tumkur,Bills
UPI008207,2026-01-27 04:04:00,PNB,PNB,AmazonPay,41192.06,PENDING,Bhatnagar-Oommen,Pondicherry,Food
UPI008208,2026-01-03 19:41:00,PNB,Kotak,GPay,32172.25,FAILED,"Setty, Hegde and Sengupta",Bangalore,Shopping
UPI008209,2026-01-01 09:48:00,PNB,SBI,Paytm,7549.35,FAILED,Raghavan-Bandi,Belgaum,Transfer
UPI008210,2026-01-24 23:51:00,Axis,SBI,Paytm,2650.72,REVERSED,Chatterjee PLC,Kanpur,Bills
UPI008211,2026-01-13 04:48:00,Axis,PNB,AmazonPay,29100.26,REVERSED,"Kapur, Naik and Sarkar",Jamnagar,Shopping
UPI008212,2026-01-10 03:42:00,BOB,Kotak,AmazonPay,8529.11,REVERSED,Jhaveri-Sidhu,Moradabad,Transfer
UPI003028,2026-01-09 18:25:00,BOB,SBI,PhonePe,35524.76,PENDING,Khurana-Deshpande,Unnao,Shopping
UPI008214,2026-01-14 02:24:00,Kotak,ICICI,Paytm,13989.37,FAILED,Chana-Mohanty,Mira-Bhayandar,Transfer
UPI008215,2026-01-08 00:50:00,ICICI,ICICI,PhonePe,27010.87,FAILED,"Menon, Karnik and Saha",Rohtak,Bills
UPI008216,2026-01-30 12:06:00,Kotak,HDFC,BHIM,48966.4,FAILED,Kala-Grover,Tadipatri,Transfer
UPI008217,2026-01-02 00:15:00,Kotak,Axis,BHIM,9269.92,SUCCESS,"Hayre, Pai and Dada",Panipat,Transport
UPI008218,2026-01-03 04:25:00,SBI,PNB,GPay,29310.59,PENDING,Jain-Madan,Katihar,Food
UPI008219,2026-01-05 09:45:00,Axis,Axis,PhonePe,33237.85,REVERSED,"Natarajan, Dara and Loke",Hajipur,Food
UPI008220,2026-01-24 15:43:00,Axis,ICICI,PhonePe,25003.58,PENDING,Johal PLC,Allahabad,Bills
UPI008221,2026-01-25 17:47:00,BOB,Axis,BHIM,13593.07,PENDING,Pradhan-Naik,Karawal Nagar,Bills
UPI008222,2026-01-13 04:48:00,HDFC,SBI,PhonePe,20935.02,FAILED,Madan Group,New Delhi,Transport
UPI008223,2026-01-12 10:36:00,BOB,HDFC,PhonePe,15053.21,REVERSED,Narayanan-Shenoy,Farrukhabad,Food
UPI008224,2026-01-08 09:05:00,HDFC,SBI,BHIM,32389.85,FAILED,"Dube, Rai and Subramanian",Avadi,Shopping
UPI008225,2026-01-01 09:30:00,PNB,BOB,AmazonPay,43303.28,PENDING,"Goel, Nori and Pingle",Darbhanga,Food
UPI008226,2026-01-13 01:26:00,SBI,Axis,GPay,24904.03,FAILED,Shenoy Ltd,Fatehpur,Transport
UPI008227,2026-01-02 04:04:00,HDFC,Kotak,PhonePe,37709.99,FAILED,Soman Ltd,Nagercoil,Transport
UPI008228,2026-01-27 16:22:00,HDFC,BOB,PhonePe,23932.32,SUCCESS,Nanda PLC,Agra,Bills
UPI008229,2026-01-12 17:47:00,HDFC,PNB,AmazonPay,,PENDING,Mital-Ganesh,Ahmedabad,Shopping
UPI008230,2026-01-11 17:48:00,BOB,SBI,AmazonPay,6949.97,SUCCESS,Doctor PLC,Latur,Shopping
UPI008231,2026-01-18 18:42:00,Kotak,SBI,Paytm,12243.69,REVERSED,Chandra-Sinha,Indore,Transport
UPI008232,2026-01-05 23:23:00,Kotak,BOB,AmazonPay,1163.69,PENDING,"Chada, Dey and Varughese",Shahjahanpur,Transfer
UPI008233,2026-01-28 01:57:00,PNB,PNB,Paytm,23399.69,SUCCESS,"Dixit, Doctor and Dhar",Tiruppur,Transfer
UPI008234,2026-01-30 18:20:00,HDFC,BOB,GPay,40362.77,FAILED,Manne-Rajagopal,South Dumdum,Shopping
UPI008235,2026-01-15 21:37:00,BOB,SBI,BHIM,36960.78,PENDING,Venkataraman-Khalsa,Jehanabad,Shopping
UPI008236,2026-01-13 02:17:00,Axis,PNB,PhonePe,36569.35,FAILED,"Soman, Bahri and Bhagat",Bongaigaon,Bills
UPI008237,2026-01-15 01:47:00,Kotak,ICICI,BHIM,248.98,REVERSED,Edwin-Mutti,Visakhapatnam,Transfer
UPI008238,2026-01-23 18:25:00,ICICI,PNB,Paytm,18848.13,SUCCESS,"Datta, Joshi and Soni",Gandhidham,Transport
UPI008239,2026-01-10 06:34:00,Axis,SBI,BHIM,44075.89,FAILED,Choudhry-Iyengar,Aligarh,Bills
UPI005251,2026-01-05 17:30:00,ICICI,ICICI,PhonePe,16847.2,PENDING,Nair-Keer,Ghaziabad,Transport
UPI008241,2026-01-14 22:10:00,ICICI,SBI,AmazonPay,34920.58,PENDING,"Verma, Chana and Amble",Jorhat,Food
UPI008242,2026-01-24 10:11:00,SBI,ICICI,PhonePe,32620.7,SUCCESS,Dass Group,Surat,Food
UPI008243,2026-01-14 18:39:00,PNB,ICICI,GPay,33568.25,SUCCESS,Parmar-Ramanathan,Delhi,Bills
UPI008244,2026-01-30 12:39:00,PNB,Kotak,PhonePe,15869.34,SUCCESS,Sami-Kade,Allahabad,Bills
UPI008245,2026-01-07 12:24:00,Axis,HDFC,Paytm,45458.51,PENDING,"Karan, Sharaf and Deo",Patna,Shopping
UPI008246,2026-01-20 00:12:00,Kotak,HDFC,Paytm,18603.85,PENDING,Ahluwalia LLC,Chandigarh,Shopping
UPI008247,2026-01-02 23:27:00,SBI,PNB,PhonePe,,REVERSED,"Dhar, Nagarajan and Bains",Jamalpur,Food
UPI008248,2026-01-20 20:37:00,Axis,Axis,BHIM,7006.83,REVERSED,Hayer-Ghosh,Nagercoil,Food
UPI008249,2026-01-12 06:30:00,Axis,Axis,Paytm,2391.43,PENDING,"Devan, Kunda and Ray",Maheshtala,Shopping
UPI008250,2026-01-05 17:15:00,PNB,PNB,AmazonPay,22146.69,FAILED,Misra PLC,Ahmedabad,Bills
UPI008251,2026-01-17 07:18:00,HDFC,ICICI,GPay,22234.92,FAILED,Munshi and Sons,Navi Mumbai,Transfer
UPI008252,2026-01-27 03:24:00,PNB,SBI,AmazonPay,48612.62,REVERSED,Lal Inc,Vadodara,Transfer
UPI008253,2026-01-16 11:20:00,Kotak,BOB,GPay,32933.15,REVERSED,"Pillai, Soni and Bobal",Vellore,Transport
UPI008254,2026-01-15 21:16:00,Kotak,PNB,BHIM,48247.26,FAILED,Biswas Group,Guwahati,Food
UPI008255,2026-01-12 11:09:00,Axis,PNB,BHIM,48760.36,PENDING,Rai and Sons,Srikakulam,Shopping
UPI008256,2026-01-12 04:49:00,Kotak,HDFC,Paytm,2599.6,SUCCESS,"Dara, Khare and Sampath",Visakhapatnam,Food
UPI008257,2026-01-09 05:45:00,PNB,BOB,AmazonPay,10923.34,PENDING,Chandra Group,Arrah,Food
UPI008258,2026-01-01 06:42:00,Axis,BOB,Paytm,19959.41,REVERSED,"Om, Mittal and Chaudhuri",Shimla,Shopping
UPI005579,2026-01-22 15:39:00,ICICI,SBI,PhonePe,,REVERSED,"Nadig, Kala and Mammen",Uluberia,Food
UPI008260,2026-01-22 20:44:00,Kotak,BOB,BHIM,,SUCCESS,"Krish, Kunda and Deshpande",Indore,Transport
UPI008261,2026-01-11 19:08:00,ICICI,Axis,BHIM,36489.7,PENDING,Sathe-Patel,Maheshtala,Bills
UPI008262,2026-01-29 03:28:00,BOB,Kotak,AmazonPay,31184.66,SUCCESS,"Deol, Naik and Ramachandran",Kadapa,Transfer
UPI008263,2026-01-12 13:17:00,PNB,SBI,BHIM,23577.87,REVERSED,"Behl, Choudhury and Oak",Bhavnagar,Bills
UPI008264,2026-01-16 07:14:00,BOB,SBI,BHIM,13895.24,SUCCESS,Shere-Om,Gaya,Food
UPI008265,2026-01-25 09:06:00,HDFC,BOB,Paytm,12742.76,SUCCESS,Shanker-Manda,Bharatpur,Food
UPI008266,2026-01-21 07:43:00,PNB,Axis,PhonePe,33465.75,FAILED,Loyal Ltd,Meerut,Shopping
UPI008267,2026-01-30 19:17:00,BOB,PNB,BHIM,,FAILED,Gokhale Ltd,Ramagundam,Shopping
UPI008268,2026-01-04 20:49:00,HDFC,Kotak,PhonePe,7758.36,FAILED,Dar and Sons,Hospet,Transport
UPI008269,2026-01-24 22:09:00,SBI,SBI,AmazonPay,30458.37,SUCCESS,Vasa PLC,Vijayanagaram,Transfer
UPI008270,2026-01-14 12:42:00,SBI,HDFC,BHIM,43717.22,SUCCESS,Shankar-Dewan,Firozabad,Food
UPI008271,2026-01-20 23:55:00,ICICI,ICICI,AmazonPay,48485.83,REVERSED,"Kapur, Sama and Varma",Bijapur,Food
UPI008272,2026-01-02 08:08:00,Axis,HDFC,Paytm,28494.28,REVERSED,Parsa LLC,Kalyan-Dombivli,Transfer
UPI008273,2026-01-08 07:40:00,BOB,Kotak,GPay,,PENDING,"Dhar, Mistry and Ramachandran",Ongole,Transport
UPI008274,2026-01-01 23:46:00,ICICI,HDFC,AmazonPay,21479.53,PENDING,"Dara, Pillay and Thakkar",Tadepalligudem,Transfer
UPI008275,2026-01-22 05:03:00,BOB,SBI,BHIM,423.5,SUCCESS,"Samra, Swamy and Bhagat",Chandrapur,Transfer
UPI008276,2026-01-01 16:27:00,BOB,PNB,Paytm,14891.39,PENDING,"Chana, Kibe and Tailor",Sasaram,Food
UPI008277,2026-01-04 12:36:00,HDFC,Kotak,GPay,34367.22,PENDING,Varughese Inc,Narasaraopet,Food
UPI008278,2026-01-17 17:30:00,Kotak,ICICI,AmazonPay,12346.7,PENDING,"Bhatia, Baria and Chada",Giridih,Shopping
UPI008279,2026-01-26 19:40:00,BOB,HDFC,Paytm,-36363.89,REVERSED,Sahota-Dhawan,Mysore,Bills
UPI008280,2026-01-28 03:50:00,Axis,Axis,PhonePe,859.19,REVERSED,Bhasin-Sangha,Jammu,Shopping
UPI008281,2026-01-22 20:59:00,HDFC,BOB,GPay,39645.94,PENDING,"Goswami, Manne and Sunder",Dewas,Shopping
UPI008282,2026-01-02 00:20:00,SBI,Kotak,GPay,17486.72,SUCCESS,Balay Group,Jalgaon,Transfer
UPI008283,2026-01-27 12:33:00,PNB,SBI,PhonePe,46537.82,SUCCESS,"Vaidya, Sama and Uppal",Pallavaram,Transfer
UPI008284,2026-01-26 12:43:00,BOB,Kotak,GPay,22415.83,PENDING,Kala-Vohra,Vasai-Virar,Food
UPI008285,2026-01-30 20:59:00,Axis,BOB,PhonePe,-30042.01,REVERSED,Zacharia-Pillay,Gulbarga,Transport
UPI008286,2026-01-12 19:47:00,ICICI,SBI,Paytm,,FAILED,Lanka-Datta,Gangtok,Food
UPI008287,2026-01-13 22:29:00,PNB,BOB,GPay,12615.3,REVERSED,Dua-Prabhakar,Panchkula,Shopping
UPI008288,2026-01-24 05:40:00,HDFC,SBI,Paytm,16225.62,FAILED,Singh-Bora,Karimnagar,Food
UPI008289,2026-01-11 22:03:00,HDFC,SBI,GPay,10252.29,SUCCESS,Bala LLC,Chapra,Food
UPI008290,2026-01-29 23:14:00,Kotak,BOB,GPay,10927.94,FAILED,"Rout, Warrior and Sagar",Hyderabad,Bills
UPI008291,2026-01-28 04:20:00,BOB,ICICI,GPay,8660.81,REVERSED,"Bansal, Bains and Kamdar",Guwahati,Food
UPI008292,2026-01-26 09:08:00,Kotak,HDFC,GPay,40684.61,PENDING,Shan-Kibe,Kollam,Shopping
UPI008293,2026-01-30 03:55:00,PNB,PNB,Paytm,10476.0,PENDING,Natt LLC,Jodhpur,Shopping
UPI008294,2026-01-24 10:01:00,Kotak,HDFC,Paytm,,REVERSED,"Lanka, Chakrabarti and Koshy",Eluru,Transport
UPI008295,2026-01-30 07:25:00,Kotak,SBI,PhonePe,24438.59,REVERSED,Oak-Anand,Gulbarga,Bills
UPI008296,2026-01-18 20:37:00,ICICI,ICICI,PhonePe,48082.75,REVERSED,Verma-Vyas,Bokaro,Shopping
UPI008297,2026-01-14 18:53:00,BOB,SBI,Paytm,2597.14,SUCCESS,"Bhasin, Balasubramanian and Bobal",Hubli–Dharwad,Bills
UPI008298,2026-01-02 00:41:00,ICICI,ICICI,GPay,42008.94,PENDING,Ramesh Group,Sangli-Miraj & Kupwad,Food
UPI008299,2026-01-27 21:38:00,PNB,Axis,AmazonPay,5024.58,FAILED,Bala Ltd,Thoothukudi,Transport
UPI008300,2026-01-21 01:58:00,Axis,Kotak,Paytm,2939.99,PENDING,Mohan-Pant,South Dumdum,Transfer
UPI008301,2026-01-24 09:42:00,Kotak,PNB,GPay,31400.69,SUCCESS,Karnik Inc,Gandhidham,Bills
UPI008302,2026-01-03 15:24:00,HDFC,Kotak,GPay,41752.74,PENDING,Mukhopadhyay-Gara,Jorhat,Bills
UPI008303,2026-01-04 19:38:00,PNB,Axis,PhonePe,26273.76,PENDING,"Grewal, Saini and Badami",Morbi,Food
UPI008304,2026-01-02 13:21:00,BOB,PNB,AmazonPay,20581.1,SUCCESS,"Mitter, Singhal and Rastogi",Tirunelveli,Bills
UPI008305,2026-01-12 14:34:00,SBI,PNB,BHIM,20306.4,REVERSED,"Sathe, Basu and Sengupta",Amritsar,Bills
UPI008306,2026-01-24 00:36:00,HDFC,Axis,GPay,-15067.29,REVERSED,Kunda-Dave,Panihati,Shopping
UPI008307,2026-01-16 19:28:00,SBI,PNB,BHIM,39535.43,PENDING,Sane Inc,Alappuzha,Bills
UPI008308,2026-01-12 01:26:00,PNB,Kotak,GPay,4691.2,PENDING,Kara-Chokshi,Mathura,Transfer
UPI008309,2026-01-21 03:55:00,SBI,Axis,PhonePe,3757.22,FAILED,"Lal, Dhawan and Shanker",Pondicherry,Shopping
UPI008310,2026-01-02 03:21:00,BOB,HDFC,Paytm,5986.14,FAILED,"Palan, Swamy and Pandya",Bharatpur,Transfer
UPI008311,2026-01-06 03:43:00,PNB,SBI,PhonePe,15966.88,SUCCESS,Bhatia-Dhawan,Nagpur,Bills
UPI008312,2026-01-05 04:08:00,PNB,HDFC,BHIM,131.71,SUCCESS,Tata-Balay,Gurgaon,Shopping
UPI008313,2026-01-17 16:08:00,Axis,Kotak,PhonePe,47360.54,SUCCESS,"Pall, Comar and Guha",Lucknow,Transport
UPI008314,2026-01-12 00:44:00,HDFC,ICICI,Paytm,10101.51,FAILED,"Cheema, Swamy and Krishnamurthy",Bikaner,Transfer
UPI008315,2026-01-05 05:35:00,Axis,ICICI,AmazonPay,31758.82,SUCCESS,Trivedi Inc,Haridwar,Food
UPI008316,2026-01-26 16:42:00,BOB,SBI,GPay,36975.58,REVERSED,Ramachandran Inc,Nellore,Bills
UPI008317,2026-01-21 03:20:00,Kotak,HDFC,AmazonPay,26116.79,SUCCESS,"Dayal, Kannan and Subramaniam",Surendranagar Dudhrej,Bills
UPI008318,2026-01-12 21:09:00,Kotak,SBI,BHIM,30908.41,FAILED,Madan-Sahni,Belgaum,Transfer
UPI008319,2026-01-24 10:38:00,BOB,HDFC,Paytm,10891.09,SUCCESS,"Bumb, Chakrabarti and Zacharia",Bulandshahr,Transfer
UPI008320,2026-01-06 08:06:00,HDFC,SBI,AmazonPay,10650.85,FAILED,Desai-Kala,Nagaon,Transfer
UPI008321,2026-01-15 03:19:00,BOB,Axis,PhonePe,39188.34,PENDING,"Ghose, Devi and Madan",Purnia,Shopping
UPI008322,2026-01-17 07:32:00,PNB,BOB,Paytm,10472.71,FAILED,Yadav-Doshi,Rewa,Transport
UPI008323,2026-01-09 08:25:00,HDFC,SBI,BHIM,13813.8,SUCCESS,Tandon LLC,Katihar,Food
UPI008324,2026-01-28 04:06:00,PNB,ICICI,PhonePe,44597.18,SUCCESS,Ganesh Inc,Lucknow,Bills
UPI008325,2026-01-10 17:38:00,Axis,Kotak,GPay,23071.26,PENDING,"Sridhar, Kade and Nayak",Raiganj,Food
UPI008326,2026-01-15 10:36:00,BOB,HDFC,Paytm,2197.46,FAILED,"Sodhi, Magar and Apte",Howrah,Shopping
UPI008327,2026-01-14 02:17:00,PNB,SBI,AmazonPay,44451.11,PENDING,Munshi and Sons,Parbhani,Bills
UPI008328,2026-01-23 05:47:00,Kotak,BOB,PhonePe,13851.34,SUCCESS,Balasubramanian Ltd,Khandwa,Transfer
UPI008329,2026-01-01 09:28:00,SBI,Axis,GPay,4872.91,PENDING,Anne-Sankaran,Guntur,Food
UPI008330,2026-01-27 17:25:00,Kotak,HDFC,BHIM,39979.25,FAILED,Basak-Panchal,Nagaon,Transport
UPI008331,2026-01-20 23:36:00,Kotak,Axis,BHIM,19370.56,REVERSED,Mallick PLC,Alappuzha,Shopping
UPI008332,2026-01-02 16:23:00,Axis,Kotak,PhonePe,10083.97,PENDING,Ghosh-Baria,Bardhaman,Bills
UPI008333,2026-01-12 01:44:00,BOB,HDFC,Paytm,-7836.23,SUCCESS,"Kibe, Bahl and Bajwa",Alappuzha,Food
UPI008334,2026-01-03 07:10:00,BOB,SBI,PhonePe,,FAILED,Vaidya-Pandya,Suryapet,Shopping
UPI008335,2026-01-24 01:20:00,HDFC,HDFC,PhonePe,14014.7,FAILED,Buch LLC,Tinsukia,Food
UPI008336,2026-01-01 00:17:00,PNB,Kotak,AmazonPay,18544.29,PENDING,Dey-Chopra,Indore,Food
UPI008337,2026-01-11 07:27:00,ICICI,Axis,PhonePe,40092.95,PENDING,Balakrishnan-Patel,Hyderabad,Food
UPI008338,2026-01-30 05:51:00,BOB,Kotak,BHIM,36197.39,SUCCESS,Ganesh-Varty,Cuttack,Bills
UPI008339,2026-01-12 22:16:00,Axis,PNB,PhonePe,7815.34,REVERSED,Kamdar-Srinivasan,Giridih,Shopping
UPI008340,2026-01-29 03:51:00,ICICI,PNB,AmazonPay,36336.73,REVERSED,"Sodhi, Kakar and Ganesh",Bhiwani,Bills
UPI008341,2026-01-18 23:31:00,Kotak,ICICI,PhonePe,28458.02,REVERSED,"Vasa, Narain and Mangal",Ratlam,Shopping
UPI008342,2026-01-06 17:39:00,Kotak,ICICI,PhonePe,23230.94,REVERSED,Rai LLC,Rajpur Sonarpur,Transport
UPI008343,2026-01-20 17:26:00,Axis,Kotak,Paytm,16811.08,FAILED,Apte LLC,Sangli-Miraj & Kupwad,Food
UPI008344,2026-01-16 16:37:00,PNB,Kotak,AmazonPay,15701.69,SUCCESS,Chakrabarti and Sons,Amritsar,Transfer
UPI008345,2026-01-14 16:11:00,BOB,PNB,GPay,41406.7,FAILED,"Sundaram, Badami and Bali",Raebareli,Shopping
UPI005778,2026-01-12 19:49:00,Kotak,PNB,PhonePe,4499.2,REVERSED,"Suresh, Singhal and Natt",Davanagere,Transport
UPI008347,2026-01-02 02:57:00,ICICI,Axis,BHIM,39106.11,SUCCESS,Sahota-Sama,Alwar,Shopping
UPI008348,2026-01-30 07:11:00,SBI,Kotak,BHIM,28201.73,PENDING,Goel PLC,Nagpur,Bills
UPI008349,2026-01-17 22:19:00,Axis,Kotak,PhonePe,19716.22,FAILED,Krishnan Ltd,Suryapet,Transfer
UPI008350,2026-01-19 19:13:00,BOB,Kotak,PhonePe,19683.43,FAILED,Wable-Shan,Farrukhabad,Transfer
UPI008351,2026-01-30 10:43:00,SBI,Kotak,BHIM,-43225.37,PENDING,"Memon, Agrawal and Sathe",Nangloi Jat,Food
UPI008352,2026-01-16 03:31:00,PNB,PNB,PhonePe,26636.31,SUCCESS,Kurian Inc,Ambarnath,Transport
UPI008353,2026-01-26 07:18:00,HDFC,ICICI,AmazonPay,1061.74,PENDING,Sundaram-Chaudry,Sasaram,Transport
UPI008354,2026-01-03 09:57:00,Axis,Axis,Paytm,25623.54,REVERSED,Bora-Bala,Shahjahanpur,Food
UPI008355,2026-01-24 03:18:00,SBI,SBI,BHIM,37537.47,SUCCESS,Modi LLC,Udaipur,Transfer
UPI008356,2026-01-17 21:02:00,ICICI,BOB,BHIM,42731.22,REVERSED,Mammen Inc,Bhimavaram,Transfer
UPI008357,2026-01-01 00:46:00,Kotak,ICICI,GPay,13344.18,FAILED,"Bhatia, Gandhi and Padmanabhan",Bettiah,Transfer
UPI008358,2026-01-19 14:16:00,BOB,BOB,PhonePe,48521.18,REVERSED,"Buch, Sandal and Nadkarni",Vasai-Virar,Shopping
UPI008359,2026-01-28 08:55:00,BOB,Axis,BHIM,25465.98,FAILED,Gupta Group,Malda,Transfer
UPI008360,2026-01-29 09:47:00,Axis,Kotak,BHIM,43127.51,SUCCESS,Loke Group,Jamnagar,Shopping
UPI008361,2026-01-15 21:20:00,BOB,Kotak,AmazonPay,26954.55,REVERSED,Toor and Sons,Jaunpur,Bills
UPI008362,2026-01-14 03:17:00,SBI,PNB,Paytm,34681.38,REVERSED,Bhagat-Varughese,Sambhal,Food
UPI008363,2026-01-08 23:55:00,BOB,Kotak,AmazonPay,8523.44,FAILED,Kapadia-Soni,Proddatur,Shopping
UPI008364,2026-01-04 00:08:00,ICICI,Axis,Paytm,39578.59,FAILED,Sachdev-Kannan,Ahmedabad,Food
UPI008365,2026-01-16 17:15:00,HDFC,HDFC,PhonePe,49441.65,FAILED,Dora-Ben,Ujjain,Food
UPI008366,2026-01-15 21:16:00,PNB,Kotak,BHIM,49805.99,PENDING,Sura Inc,Chinsurah,Shopping
UPI008367,2026-01-20 08:27:00,Axis,SBI,AmazonPay,40638.67,SUCCESS,"Mangat, Sarma and Mukhopadhyay",Pondicherry,Bills
UPI008368,2026-01-20 09:29:00,Kotak,Axis,Paytm,18190.56,REVERSED,Sule LLC,Karawal Nagar,Bills
UPI008369,2026-01-21 13:47:00,PNB,ICICI,GPay,44093.95,PENDING,Narain Ltd,Haldia,Food
UPI008370,2026-01-12 05:16:00,PNB,BOB,AmazonPay,34978.71,FAILED,Shanker-Kaur,Pimpri-Chinchwad,Shopping
UPI008371,2026-01-02 22:29:00,SBI,ICICI,Paytm,13003.53,SUCCESS,Chander Group,Bongaigaon,Transfer
UPI008372,2026-01-20 12:41:00,SBI,HDFC,PhonePe,,REVERSED,Boase LLC,Guna,Transfer
UPI008373,2026-01-24 22:45:00,Axis,SBI,Paytm,11931.36,REVERSED,Sekhon Ltd,Madhyamgram,Shopping
UPI008374,2026-01-14 06:57:00,BOB,SBI,Paytm,48133.65,REVERSED,"Jain, Vasa and Muni",Bangalore,Transfer
UPI008375,2026-01-22 14:33:00,SBI,Axis,AmazonPay,12411.35,REVERSED,Bail-Jayaraman,Sambhal,Food
UPI008376,2026-01-04 23:29:00,ICICI,SBI,PhonePe,32931.56,FAILED,Agrawal Group,Dhanbad,Bills
UPI008377,2026-01-18 16:18:00,Kotak,HDFC,PhonePe,,REVERSED,Jani-Dalal,Kavali,Transfer
UPI008378,2026-01-23 17:55:00,SBI,BOB,Paytm,20984.98,REVERSED,Raja-Barman,Vadodara,Shopping
UPI008379,2026-01-03 18:51:00,Kotak,SBI,PhonePe,,SUCCESS,Ganesh Ltd,Kozhikode,Food
UPI008380,2026-01-09 10:09:00,SBI,SBI,PhonePe,7610.51,SUCCESS,Bhatt-Sanghvi,Jamalpur,Bills
UPI008381,2026-01-28 14:33:00,SBI,Kotak,PhonePe,27907.7,PENDING,Majumdar Inc,Ghaziabad,Transport
